HKWorkoutActivityTypeSurfingSports,68.87959079941113,min,2021-10-07 17:37:41 +0800,2021-10-07 16:28:48 +0800,2021-10-07 17:37:41 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.87357486685117,min,2021-10-10 22:26:17 +0800,2021-10-10 21:55:25 +0800,2021-10-10 22:26:17 +0800
HKWorkoutActivityTypeSoccer,60.86978811621666,min,2021-10-11 20:32:36 +0800,2021-10-11 19:31:43 +0800,2021-10-11 20:32:35 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,38.86858223279317,min,2021-10-12 22:31:07 +0800,2021-10-12 21:52:09 +0800,2021-10-12 22:31:06 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,29.87286225159963,min,2021-10-15 09:01:22 +0800,2021-10-15 08:31:29 +0800,2021-10-15 09:01:21 +0800
HKWorkoutActivityTypeWalking,42.78581825296084,min,2021-10-16 18:14:36 +0800,2021-10-16 17:31:48 +0800,2021-10-16 18:14:35 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.87250386675199,min,2021-10-19 09:06:46 +0800,2021-10-19 08:35:53 +0800,2021-10-19 09:06:45 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87086311578751,min,2021-10-20 09:05:13 +0800,2021-10-20 08:39:21 +0800,2021-10-20 09:05:13 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,27.33371224999428,min,2021-10-21 08:59:48 +0800,2021-10-21 08:32:19 +0800,2021-10-21 08:59:48 +0800
HKWorkoutActivityTypeRunning,3.833508100112279,min,2021-10-21 22:31:44 +0800,2021-10-21 22:27:54 +0800,2021-10-21 22:31:44 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.88377431631088,min,2021-10-22 09:15:13 +0800,2021-10-22 08:46:20 +0800,2021-10-22 09:15:13 +0800
HKWorkoutActivityTypeSwimming,52.87071290016174,min,2021-10-24 08:40:41 +0800,2021-10-24 07:47:48 +0800,2021-10-24 08:40:40 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87497985164324,min,2021-10-25 08:58:21 +0800,2021-10-25 08:32:28 +0800,2021-10-25 08:58:20 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,29.17336783409119,min,2021-10-26 09:11:39 +0800,2021-10-26 08:42:28 +0800,2021-10-26 09:11:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.8741416990757,min,2021-10-27 09:12:42 +0800,2021-10-27 08:43:49 +0800,2021-10-27 09:12:42 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.28518718481064,min,2021-10-28 09:03:47 +0800,2021-10-28 08:33:29 +0800,2021-10-28 09:03:47 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.87545659939448,min,2021-10-29 08:57:03 +0800,2021-10-29 08:30:10 +0800,2021-10-29 08:57:03 +0800
HKWorkoutActivityTypeSwimming,66.87222398320834,min,2021-10-31 17:39:24 +0800,2021-10-31 16:32:32 +0800,2021-10-31 17:39:24 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,29.87502578298251,min,2021-11-01 09:11:58 +0800,2021-11-01 08:42:05 +0800,2021-11-01 09:11:57 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87175108393033,min,2021-11-02 09:35:47 +0800,2021-11-02 09:09:54 +0800,2021-11-02 09:35:46 +0800
HKWorkoutActivityTypeSurfingSports,40.60082881649335,min,2021-11-03 12:36:12 +0800,2021-11-03 11:55:36 +0800,2021-11-03 12:36:12 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,38.38032164971034,min,2021-11-05 22:22:41 +0800,2021-11-05 21:44:18 +0800,2021-11-05 22:22:41 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87108513315518,min,2021-11-06 22:26:23 +0800,2021-11-06 21:50:30 +0800,2021-11-06 22:26:23 +0800
HKWorkoutActivityTypeSwimming,52.8684947013855,min,2021-11-07 08:42:45 +0800,2021-11-07 07:49:52 +0800,2021-11-07 08:42:44 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.87437199950218,min,2021-11-08 08:48:07 +0800,2021-11-08 08:21:14 +0800,2021-11-08 08:48:07 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87325203220049,min,2021-11-09 08:49:07 +0800,2021-11-09 08:23:14 +0800,2021-11-09 08:49:06 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.51864398320516,min,2021-11-13 22:15:44 +0800,2021-11-13 21:43:13 +0800,2021-11-13 22:15:44 +0800
HKWorkoutActivityTypeSwimming,52.8691636343797,min,2021-11-14 08:45:58 +0800,2021-11-14 07:53:06 +0800,2021-11-14 08:45:58 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87484489878019,min,2021-11-15 09:05:55 +0800,2021-11-15 08:40:02 +0800,2021-11-15 09:05:55 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.89285424947739,min,2021-11-16 08:58:18 +0800,2021-11-16 08:29:24 +0800,2021-11-16 08:58:18 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87634988427162,min,2021-11-17 09:03:30 +0800,2021-11-17 08:37:37 +0800,2021-11-17 09:03:30 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.95181395014127,min,2021-11-18 09:01:47 +0800,2021-11-18 08:32:49 +0800,2021-11-18 09:01:46 +0800
HKWorkoutActivityTypeWalking,90.59265971978506,min,2021-11-18 21:09:23 +0800,2021-11-18 19:37:27 +0800,2021-11-18 21:09:22 +0800
HKWorkoutActivityTypeSwimming,52.87198523481687,min,2021-11-21 08:38:22 +0800,2021-11-21 07:45:29 +0800,2021-11-21 08:38:22 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87538208166758,min,2021-11-22 09:05:05 +0800,2021-11-22 08:39:12 +0800,2021-11-22 09:05:05 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87922478318215,min,2021-11-23 09:09:14 +0800,2021-11-23 08:36:21 +0800,2021-11-23 09:09:14 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.87906978527705,min,2021-11-24 09:05:13 +0800,2021-11-24 08:36:20 +0800,2021-11-24 09:05:13 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87030093471209,min,2021-11-25 08:50:49 +0800,2021-11-25 08:24:56 +0800,2021-11-25 08:50:48 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,33.8732192993164,min,2021-11-27 22:24:07 +0800,2021-11-27 21:50:15 +0800,2021-11-27 22:24:07 +0800
HKWorkoutActivityTypeSwimming,52.86351986726125,min,2021-11-28 08:40:27 +0800,2021-11-28 07:47:35 +0800,2021-11-28 08:40:27 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.95392254988353,min,2021-11-30 08:52:40 +0800,2021-11-30 08:23:42 +0800,2021-11-30 08:52:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.88261838356654,min,2021-12-01 08:55:51 +0800,2021-12-01 08:29:58 +0800,2021-12-01 08:55:51 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.87641660173734,min,2021-12-02 08:51:19 +0800,2021-12-02 08:22:26 +0800,2021-12-02 08:51:19 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.88311761617661,min,2021-12-03 08:55:23 +0800,2021-12-03 08:29:29 +0800,2021-12-03 08:55:22 +0800
HKWorkoutActivityTypeSwimming,52.87351546684901,min,2021-12-05 08:39:52 +0800,2021-12-05 07:46:59 +0800,2021-12-05 08:39:51 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.88661204973857,min,2021-12-06 09:02:56 +0800,2021-12-06 08:37:03 +0800,2021-12-06 09:02:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,22.26638514995575,min,2021-12-07 23:12:44 +0800,2021-12-07 22:50:18 +0800,2021-12-07 23:12:44 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,22.8811328013738,min,2021-12-08 09:11:17 +0800,2021-12-08 08:48:24 +0800,2021-12-08 09:11:17 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.87285733222961,min,2021-12-10 09:04:56 +0800,2021-12-10 08:26:31 +0800,2021-12-10 09:04:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,34.34453834891319,min,2021-12-11 22:13:25 +0800,2021-12-11 21:39:04 +0800,2021-12-11 22:13:24 +0800
HKWorkoutActivityTypeSwimming,55.86627866625786,min,2021-12-12 08:43:20 +0800,2021-12-12 07:47:27 +0800,2021-12-12 08:43:19 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,31.91448100010554,min,2021-12-14 09:48:21 +0800,2021-12-14 08:25:36 +0800,2021-12-14 09:48:20 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,27.88327106634776,min,2021-12-15 09:03:56 +0800,2021-12-15 08:36:03 +0800,2021-12-15 09:03:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87496645053228,min,2021-12-16 08:56:33 +0800,2021-12-16 08:30:40 +0800,2021-12-16 08:56:32 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.88593549927076,min,2021-12-17 08:56:25 +0800,2021-12-17 08:29:31 +0800,2021-12-17 08:56:24 +0800
HKWorkoutActivityTypeSwimming,52.87283174991607,min,2021-12-19 08:39:23 +0800,2021-12-19 07:46:30 +0800,2021-12-19 08:39:23 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.87288355032603,min,2021-12-20 22:51:40 +0800,2021-12-20 22:24:47 +0800,2021-12-20 22:51:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.89022069970767,min,2021-12-22 09:18:59 +0800,2021-12-22 08:50:05 +0800,2021-12-22 09:18:58 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.8803389330705,min,2021-12-23 08:50:29 +0800,2021-12-23 08:24:36 +0800,2021-12-23 08:50:29 +0800
HKWorkoutActivityTypeSwimming,52.86969631711642,min,2021-12-26 08:44:24 +0800,2021-12-26 07:51:32 +0800,2021-12-26 08:44:24 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87231418291728,min,2021-12-27 08:58:42 +0800,2021-12-27 08:32:50 +0800,2021-12-27 08:58:42 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,36.87677590052287,min,2021-12-28 09:12:01 +0800,2021-12-28 08:35:08 +0800,2021-12-28 09:12:01 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.88012799819311,min,2021-12-29 08:57:56 +0800,2021-12-29 08:31:02 +0800,2021-12-29 08:57:55 +0800
HKWorkoutActivityTypeWalking,92.72225889960924,min,2022-01-02 17:51:52 +0800,2022-01-02 16:19:07 +0800,2022-01-02 17:51:51 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.8836788157622,min,2022-01-02 22:06:23 +0800,2022-01-02 21:40:30 +0800,2022-01-02 22:06:23 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.90487179954847,min,2022-01-11 09:14:41 +0800,2022-01-11 08:47:46 +0800,2022-01-11 09:14:41 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87526256839434,min,2022-01-13 09:26:43 +0800,2022-01-13 09:00:50 +0800,2022-01-13 09:26:42 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.31660469969114,min,2022-01-14 08:48:07 +0800,2022-01-14 08:19:47 +0800,2022-01-14 08:48:06 +0800
HKWorkoutActivityTypeSwimming,52.87705653508504,min,2022-01-15 08:39:05 +0800,2022-01-15 07:46:12 +0800,2022-01-15 08:39:05 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87736348311106,min,2022-01-16 22:11:07 +0800,2022-01-16 21:38:14 +0800,2022-01-16 22:11:07 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.96632213393847,min,2022-01-18 08:59:36 +0800,2022-01-18 08:30:37 +0800,2022-01-18 08:59:35 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.88340081572533,min,2022-01-19 08:51:29 +0800,2022-01-19 08:20:35 +0800,2022-01-19 08:51:28 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87710963288943,min,2022-01-20 09:03:17 +0800,2022-01-20 08:37:24 +0800,2022-01-20 09:03:17 +0800
HKWorkoutActivityTypeSwimming,55.87021235028903,min,2022-01-22 08:51:40 +0800,2022-01-22 07:55:47 +0800,2022-01-22 08:51:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87657196720441,min,2022-01-23 09:02:48 +0800,2022-01-23 08:36:55 +0800,2022-01-23 09:02:47 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87464799880981,min,2022-01-24 08:52:06 +0800,2022-01-24 08:26:13 +0800,2022-01-24 08:52:05 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.87458505034447,min,2022-01-25 08:56:39 +0800,2022-01-25 08:27:46 +0800,2022-01-25 08:56:38 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,2.000781850020091,min,2022-01-25 16:18:45 +0800,2022-01-25 16:16:44 +0800,2022-01-25 16:18:44 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87571014960607,min,2022-01-26 08:54:18 +0800,2022-01-26 08:28:25 +0800,2022-01-26 08:54:18 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.8714459836483,min,2022-02-06 22:18:19 +0800,2022-02-06 21:45:26 +0800,2022-02-06 22:18:18 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87317596673965,min,2022-02-07 22:54:10 +0800,2022-02-07 22:18:17 +0800,2022-02-07 22:54:10 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.86999268333117,min,2022-02-08 22:10:59 +0800,2022-02-08 21:38:06 +0800,2022-02-08 22:10:58 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87478285034498,min,2022-02-09 22:29:00 +0800,2022-02-09 21:53:07 +0800,2022-02-09 22:28:59 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.86988739967346,min,2022-02-10 22:19:46 +0800,2022-02-10 21:46:53 +0800,2022-02-10 22:19:45 +0800
HKWorkoutActivityTypeSwimming,55.87614924907685,min,2022-02-13 08:45:22 +0800,2022-02-13 07:49:29 +0800,2022-02-13 08:45:21 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87169244885445,min,2022-02-14 08:50:31 +0800,2022-02-14 08:10:11 +0800,2022-02-14 08:50:30 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.8775594830513,min,2022-02-15 08:29:35 +0800,2022-02-15 08:02:42 +0800,2022-02-15 08:29:34 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87283408443133,min,2022-02-17 09:12:54 +0800,2022-02-17 08:47:01 +0800,2022-02-17 09:12:53 +0800
HKWorkoutActivityTypeSwimming,55.86805606683095,min,2022-02-19 08:46:52 +0800,2022-02-19 07:50:59 +0800,2022-02-19 08:46:51 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,38.88072050015132,min,2022-02-20 22:41:06 +0800,2022-02-20 22:02:13 +0800,2022-02-20 22:41:06 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,36.89054143428802,min,2022-02-22 22:40:30 +0800,2022-02-22 22:03:36 +0800,2022-02-22 22:40:30 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.86596148212751,min,2022-02-24 09:00:52 +0800,2022-02-24 08:33:59 +0800,2022-02-24 09:00:51 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87982141772906,min,2022-02-25 22:21:57 +0800,2022-02-25 21:49:03 +0800,2022-02-25 22:21:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,33.87105026841164,min,2022-02-27 22:18:44 +0800,2022-02-27 21:44:51 +0800,2022-02-27 22:18:44 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.88043766617775,min,2022-02-28 22:20:50 +0800,2022-02-28 21:44:57 +0800,2022-02-28 22:20:50 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,36.8748074332873,min,2022-03-01 22:15:39 +0800,2022-03-01 21:38:46 +0800,2022-03-01 22:15:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87180766661962,min,2022-03-02 22:25:23 +0800,2022-03-02 21:49:30 +0800,2022-03-02 22:25:23 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.95603575110436,min,2022-03-03 23:13:18 +0800,2022-03-03 22:47:20 +0800,2022-03-03 23:13:17 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87351236740748,min,2022-03-04 22:15:53 +0800,2022-03-04 21:43:00 +0800,2022-03-04 22:15:52 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,20.87154674927394,min,2022-03-06 22:15:05 +0800,2022-03-06 21:54:12 +0800,2022-03-06 22:15:04 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,39.6652737001578,min,2022-03-07 22:12:24 +0800,2022-03-07 21:32:43 +0800,2022-03-07 22:12:23 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,38.8818012992541,min,2022-03-10 22:28:42 +0800,2022-03-10 21:49:49 +0800,2022-03-10 22:28:42 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,36.87173191706339,min,2022-03-11 22:13:10 +0800,2022-03-11 21:36:18 +0800,2022-03-11 22:13:10 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.86143588225047,min,2022-03-12 22:03:57 +0800,2022-03-12 21:31:05 +0800,2022-03-12 22:03:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,38.87905716697375,min,2022-03-13 21:59:36 +0800,2022-03-13 21:20:42 +0800,2022-03-13 21:59:35 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87390416661898,min,2022-03-15 21:42:32 +0800,2022-03-15 21:09:39 +0800,2022-03-15 21:42:31 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,43.43238361676534,min,2022-03-17 12:50:55 +0800,2022-03-16 21:18:46 +0800,2022-03-17 12:50:54 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87683633168538,min,2022-03-17 21:57:46 +0800,2022-03-17 21:24:53 +0800,2022-03-17 21:57:46 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87458548347156,min,2022-03-18 21:57:19 +0800,2022-03-18 21:24:26 +0800,2022-03-18 21:57:18 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.88330756823222,min,2022-03-19 22:11:21 +0800,2022-03-19 21:35:27 +0800,2022-03-19 22:11:20 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87440341512362,min,2022-03-20 22:06:59 +0800,2022-03-20 21:34:06 +0800,2022-03-20 22:06:59 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87835451563199,min,2022-03-21 21:59:12 +0800,2022-03-21 21:26:19 +0800,2022-03-21 21:59:12 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87516403396924,min,2022-03-22 22:02:51 +0800,2022-03-22 21:29:58 +0800,2022-03-22 22:02:51 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87163398464521,min,2022-03-24 22:12:51 +0800,2022-03-24 21:39:58 +0800,2022-03-24 22:12:50 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87836566567421,min,2022-03-25 22:09:59 +0800,2022-03-25 21:37:06 +0800,2022-03-25 22:09:59 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87599186499914,min,2022-03-27 21:56:02 +0800,2022-03-27 21:23:09 +0800,2022-03-27 21:56:01 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87716801563899,min,2022-03-28 22:13:46 +0800,2022-03-28 21:37:53 +0800,2022-03-28 22:13:46 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.02771386702856,min,2022-03-29 18:07:58 +0800,2022-03-29 17:42:56 +0800,2022-03-29 18:07:57 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87243716716766,min,2022-03-30 22:12:32 +0800,2022-03-30 21:36:39 +0800,2022-03-30 22:12:31 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.87879539926847,min,2022-04-02 22:18:57 +0800,2022-04-02 21:48:04 +0800,2022-04-02 22:18:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,36.02116085092226,min,2022-04-04 22:24:56 +0800,2022-04-04 21:48:54 +0800,2022-04-04 22:24:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.88173451622327,min,2022-04-06 08:49:06 +0800,2022-04-06 08:23:12 +0800,2022-04-06 08:49:05 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.88426671624184,min,2022-04-07 08:56:57 +0800,2022-04-07 08:31:03 +0800,2022-04-07 08:56:56 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87500740091006,min,2022-04-08 08:59:30 +0800,2022-04-08 08:33:37 +0800,2022-04-08 08:59:29 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,33.87512346704801,min,2022-04-10 22:05:25 +0800,2022-04-10 21:31:32 +0800,2022-04-10 22:05:24 +0800
HKWorkoutActivityTypeSoccer,76.01808730165163,min,2022-04-11 20:28:21 +0800,2022-04-11 19:02:00 +0800,2022-04-11 20:28:21 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,59.4932803829511,min,2022-04-12 22:46:17 +0800,2022-04-12 21:46:47 +0800,2022-04-12 22:46:17 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.88424891630808,min,2022-04-14 09:03:01 +0800,2022-04-14 08:37:07 +0800,2022-04-14 09:03:00 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.89744434952736,min,2022-04-16 22:00:16 +0800,2022-04-16 21:29:22 +0800,2022-04-16 22:00:16 +0800
HKWorkoutActivityTypeSwimming,52.8794237156709,min,2022-04-17 08:42:32 +0800,2022-04-17 07:49:39 +0800,2022-04-17 08:42:32 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.88243435025215,min,2022-04-18 22:54:47 +0800,2022-04-18 22:23:53 +0800,2022-04-18 22:54:46 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.87440588474274,min,2022-04-19 22:20:59 +0800,2022-04-19 21:52:06 +0800,2022-04-19 22:20:59 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.93604130148888,min,2022-04-20 22:16:41 +0800,2022-04-20 21:48:25 +0800,2022-04-20 22:16:40 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,50.95455066561699,min,2022-04-21 17:34:40 +0800,2022-04-21 16:43:42 +0800,2022-04-21 17:34:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87931325038274,min,2022-04-24 09:12:06 +0800,2022-04-24 08:46:13 +0800,2022-04-24 09:12:06 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,26.87206793228785,min,2022-04-25 08:37:11 +0800,2022-04-25 08:10:18 +0800,2022-04-25 08:37:10 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.87502294977506,min,2022-04-27 08:52:15 +0800,2022-04-27 08:26:22 +0800,2022-04-27 08:52:14 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.88604966600736,min,2022-04-28 08:50:48 +0800,2022-04-28 08:21:55 +0800,2022-04-28 08:50:48 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,25.88317234913508,min,2022-04-29 09:30:40 +0800,2022-04-29 09:04:47 +0800,2022-04-29 09:30:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.88238786657652,min,2022-04-30 22:13:53 +0800,2022-04-30 21:41:00 +0800,2022-04-30 22:13:53 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87523483236631,min,2022-05-01 22:16:39 +0800,2022-05-01 21:40:46 +0800,2022-05-01 22:16:39 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.87837518453598,min,2022-05-02 22:14:54 +0800,2022-05-02 21:44:01 +0800,2022-05-02 22:14:54 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.9325081328551,min,2022-05-04 22:11:57 +0800,2022-05-04 21:39:01 +0800,2022-05-04 22:11:57 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,33.87937509814898,min,2022-05-05 22:06:33 +0800,2022-05-05 21:32:39 +0800,2022-05-05 22:06:32 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,33.88097943266233,min,2022-05-06 22:09:33 +0800,2022-05-06 21:35:40 +0800,2022-05-06 22:09:33 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,33.87611345052719,min,2022-05-07 22:03:48 +0800,2022-05-07 21:29:55 +0800,2022-05-07 22:03:47 +0800
HKWorkoutActivityTypeSwimming,52.89725365042686,min,2022-05-08 08:36:37 +0800,2022-05-08 07:43:43 +0800,2022-05-08 08:36:36 +0800
HKWorkoutActivityTypeSoccer,92.87390198310216,min,2022-05-09 20:45:18 +0800,2022-05-09 19:12:24 +0800,2022-05-09 20:45:17 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,32.87641075054805,min,2022-05-10 22:57:02 +0800,2022-05-10 22:24:09 +0800,2022-05-10 22:57:01 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,30.8781317015489,min,2022-05-11 22:22:20 +0800,2022-05-11 21:51:26 +0800,2022-05-11 22:22:19 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,29.87867340048154,min,2022-05-12 10:16:19 +0800,2022-05-12 09:46:26 +0800,2022-05-12 10:16:19 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.8764114677906,min,2022-05-13 22:16:45 +0800,2022-05-13 21:40:52 +0800,2022-05-13 22:16:44 +0800
HKWorkoutActivityTypeSwimming,52.87509010036786,min,2022-05-15 08:45:16 +0800,2022-05-15 07:52:23 +0800,2022-05-15 08:45:16 +0800
HKWorkoutActivityTypeWalking,50.97490644852321,min,2022-05-18 14:12:53 +0800,2022-05-18 13:21:54 +0800,2022-05-18 14:12:52 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,28.87558263341586,min,2022-05-19 08:58:42 +0800,2022-05-19 08:29:49 +0800,2022-05-19 08:58:42 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,35.87256916761398,min,2022-05-21 22:15:57 +0800,2022-05-21 21:40:05 +0800,2022-05-21 22:15:57 +0800
HKWorkoutActivityTypeSwimming,52.86878235141436,min,2022-05-22 08:43:10 +0800,2022-05-22 07:50:18 +0800,2022-05-22 08:43:10 +0800
HKWorkoutActivityTypeSoccer,66.8761458158493,min,2022-05-23 20:36:51 +0800,2022-05-23 19:05:09 +0800,2022-05-23 20:36:50 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,13.30525068442027,min,2022-05-27 08:43:33 +0800,2022-05-27 08:30:11 +0800,2022-05-27 08:43:32 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,11.95349161624909,min,2022-05-27 08:56:16 +0800,2022-05-27 08:44:19 +0800,2022-05-27 08:56:16 +0800
HKWorkoutActivityTypeHighIntensityIntervalTraining,36.87856970032056,min,2022-05-28 22:25:18 +0800,2022-05-28 21:48:25 +0800,2022-05-28 22:25:17 +0800
HKWorkoutActivityTypeSwimming,52.86930631597837,min,2022-05-29 08:46:16 +0800,2022-05-29 07:53:24 +0800,2022-05-29 08:46:16 +0800
